Plot,X-Start,X-End,Y-Start,Y-End
4101,158.586,162.602,24.268,24.776
4248,162.602,166.617,0.392,0.9
4247,162.602,166.617,0.9,1.408
4246,162.602,166.617,1.408,1.916
4245,162.602,166.617,1.916,2.424
4244,162.602,166.617,2.424,2.932
4243,162.602,166.617,2.932,3.44
4242,162.602,166.617,3.44,3.948
4241,162.602,166.617,3.948,4.456
4240,162.602,166.617,4.456,4.964
4239,162.602,166.617,4.964,5.472
4238,162.602,166.617,5.472,5.98
4237,162.602,166.617,5.98,6.488
4236,162.602,166.617,6.488,6.996
4235,162.602,166.617,6.996,7.504
4234,162.602,166.617,7.504,8.012
4233,162.602,166.617,8.012,8.52
4232,162.602,166.617,8.52,9.028
4231,162.602,166.617,9.028,9.536
4230,162.602,166.617,9.536,10.044
4229,162.602,166.617,10.044,10.552
4228,162.602,166.617,10.552,11.06
4227,162.602,166.617,11.06,11.568
4226,162.602,166.617,11.568,12.076
4225,162.602,166.617,12.076,12.584
4224,162.602,166.617,12.584,13.092
4223,162.602,166.617,13.092,13.6
4222,162.602,166.617,13.6,14.108
4221,162.602,166.617,14.108,14.616
4220,162.602,166.617,14.616,15.124
4219,162.602,166.617,15.124,15.632
4218,162.602,166.617,15.632,16.14
4217,162.602,166.617,16.14,16.648
4216,162.602,166.617,16.648,17.156
4215,162.602,166.617,17.156,17.664
4214,162.602,166.617,17.664,18.172
4213,162.602,166.617,18.172,18.68
4212,162.602,166.617,18.68,19.188
4211,162.602,166.617,19.188,19.696
4210,162.602,166.617,19.696,20.204
4209,162.602,166.617,20.204,20.712
4208,162.602,166.617,20.712,21.22
4207,162.602,166.617,21.22,21.728
4206,162.602,166.617,21.728,22.236
4205,162.602,166.617,22.236,22.744
4204,162.602,166.617,22.744,23.252
4203,162.602,166.617,23.252,23.76
4202,162.602,166.617,23.76,24.268
4201,162.602,166.617,24.268,24.776
4348,166.617,170.633,0.392,0.9
4347,166.617,170.633,0.9,1.408
4346,166.617,170.633,1.408,1.916
4345,166.617,170.633,1.916,2.424
4344,166.617,170.633,2.424,2.932
4343,166.617,170.633,2.932,3.44
4342,166.617,170.633,3.44,3.948
4341,166.617,170.633,3.948,4.456
4340,166.617,170.633,4.456,4.964
4339,166.617,170.633,4.964,5.472
4338,166.617,170.633,5.472,5.98
4337,166.617,170.633,5.98,6.488
4336,166.617,170.633,6.488,6.996
4335,166.617,170.633,6.996,7.504
4334,166.617,170.633,7.504,8.012
4333,166.617,170.633,8.012,8.52
4332,166.617,170.633,8.52,9.028
4331,166.617,170.633,9.028,9.536
4330,166.617,170.633,9.536,10.044
4329,166.617,170.633,10.044,10.552
4328,166.617,170.633,10.552,11.06
4327,166.617,170.633,11.06,11.568
4326,166.617,170.633,11.568,12.076
4325,166.617,170.633,12.076,12.584
4324,166.617,170.633,12.584,13.092
4323,166.617,170.633,13.092,13.6
4322,166.617,170.633,13.6,14.108
4321,166.617,170.633,14.108,14.616
4320,166.617,170.633,14.616,15.124
4319,166.617,170.633,15.124,15.632
4318,166.617,170.633,15.632,16.14
4317,166.617,170.633,16.14,16.648
4316,166.617,170.633,16.648,17.156
4315,166.617,170.633,17.156,17.664
4314,166.617,170.633,17.664,18.172
4313,166.617,170.633,18.172,18.68
4312,166.617,170.633,18.68,19.188
4311,166.617,170.633,19.188,19.696
4310,166.617,170.633,19.696,20.204
4309,166.617,170.633,20.204,20.712
4308,166.617,170.633,20.712,21.22
4307,166.617,170.633,21.22,21.728
4306,166.617,170.633,21.728,22.236
4305,166.617,170.633,22.236,22.744
4304,166.617,170.633,22.744,23.252
4303,166.617,170.633,23.252,23.76
4302,166.617,170.633,23.76,24.268
4301,166.617,170.633,24.268,24.776
4448,170.633,174.649,0.392,0.9
4447,170.633,174.649,0.9,1.408
4446,170.633,174.649,1.408,1.916
4445,170.633,174.649,1.916,2.424
4444,170.633,174.649,2.424,2.932
4443,170.633,174.649,2.932,3.44
4442,170.633,174.649,3.44,3.948
4441,170.633,174.649,3.948,4.456
4440,170.633,174.649,4.456,4.964
4439,170.633,174.649,4.964,5.472
4438,170.633,174.649,5.472,5.98
4437,170.633,174.649,5.98,6.488
4436,170.633,174.649,6.488,6.996
4435,170.633,174.649,6.996,7.504
4434,170.633,174.649,7.504,8.012
4433,170.633,174.649,8.012,8.52
4432,170.633,174.649,8.52,9.028
4431,170.633,174.649,9.028,9.536
4430,170.633,174.649,9.536,10.044
4429,170.633,174.649,10.044,10.552
4428,170.633,174.649,10.552,11.06
4427,170.633,174.649,11.06,11.568
4426,170.633,174.649,11.568,12.076
4425,170.633,174.649,12.076,12.584
4424,170.633,174.649,12.584,13.092
4423,170.633,174.649,13.092,13.6
4422,170.633,174.649,13.6,14.108
4421,170.633,174.649,14.108,14.616
4420,170.633,174.649,14.616,15.124
4419,170.633,174.649,15.124,15.632
4418,170.633,174.649,15.632,16.14
4417,170.633,174.649,16.14,16.648
4416,170.633,174.649,16.648,17.156
4415,170.633,174.649,17.156,17.664
4414,170.633,174.649,17.664,18.172
4413,170.633,174.649,18.172,18.68
4412,170.633,174.649,18.68,19.188
4411,170.633,174.649,19.188,19.696
4410,170.633,174.649,19.696,20.204
4409,170.633,174.649,20.204,20.712
4408,170.633,174.649,20.712,21.22
4407,170.633,174.649,21.22,21.728
4406,170.633,174.649,21.728,22.236
4405,170.633,174.649,22.236,22.744
4404,170.633,174.649,22.744,23.252
4403,170.633,174.649,23.252,23.76
4402,170.633,174.649,23.76,24.268
4401,170.633,174.649,24.268,24.776
4548,174.649,178.664,0.392,0.9
4547,174.649,178.664,0.9,1.408
4546,174.649,178.664,1.408,1.916
4545,174.649,178.664,1.916,2.424
4544,174.649,178.664,2.424,2.932
4543,174.649,178.664,2.932,3.44
4542,174.649,178.664,3.44,3.948
4541,174.649,178.664,3.948,4.456
4540,174.649,178.664,4.456,4.964
4539,174.649,178.664,4.964,5.472
4538,174.649,178.664,5.472,5.98
4537,174.649,178.664,5.98,6.488
4536,174.649,178.664,6.488,6.996
4535,174.649,178.664,6.996,7.504
4534,174.649,178.664,7.504,8.012
4533,174.649,178.664,8.012,8.52
4532,174.649,178.664,8.52,9.028
4531,174.649,178.664,9.028,9.536
4530,174.649,178.664,9.536,10.044
4529,174.649,178.664,10.044,10.552
4528,174.649,178.664,10.552,11.06
4527,174.649,178.664,11.06,11.568
4526,174.649,178.664,11.568,12.076
4525,174.649,178.664,12.076,12.584
4524,174.649,178.664,12.584,13.092
4523,174.649,178.664,13.092,13.6
4522,174.649,178.664,13.6,14.108
4521,174.649,178.664,14.108,14.616
4520,174.649,178.664,14.616,15.124
4519,174.649,178.664,15.124,15.632
4518,174.649,178.664,15.632,16.14
4517,174.649,178.664,16.14,16.648
4516,174.649,178.664,16.648,17.156
4515,174.649,178.664,17.156,17.664
4514,174.649,178.664,17.664,18.172
4513,174.649,178.664,18.172,18.68
4512,174.649,178.664,18.68,19.188
4511,174.649,178.664,19.188,19.696
4510,174.649,178.664,19.696,20.204
4509,174.649,178.664,20.204,20.712
4508,174.649,178.664,20.712,21.22
4507,174.649,178.664,21.22,21.728
4506,174.649,178.664,21.728,22.236
4505,174.649,178.664,22.236,22.744
4504,174.649,178.664,22.744,23.252
4503,174.649,178.664,23.252,23.76
4502,174.649,178.664,23.76,24.268
4501,174.649,178.664,24.268,24.776
4648,178.664,182.68,0.392,0.9
4647,178.664,182.68,0.9,1.408
4646,178.664,182.68,1.408,1.916
4645,178.664,182.68,1.916,2.424
4644,178.664,182.68,2.424,2.932
4643,178.664,182.68,2.932,3.44
4642,178.664,182.68,3.44,3.948
4641,178.664,182.68,3.948,4.456
4640,178.664,182.68,4.456,4.964
4639,178.664,182.68,4.964,5.472
4638,178.664,182.68,5.472,5.98
4637,178.664,182.68,5.98,6.488
4636,178.664,182.68,6.488,6.996
4635,178.664,182.68,6.996,7.504
4634,178.664,182.68,7.504,8.012
4633,178.664,182.68,8.012,8.52
4632,178.664,182.68,8.52,9.028
4631,178.664,182.68,9.028,9.536
4630,178.664,182.68,9.536,10.044
4629,178.664,182.68,10.044,10.552
4628,178.664,182.68,10.552,11.06
4627,178.664,182.68,11.06,11.568
4626,178.664,182.68,11.568,12.076
4625,178.664,182.68,12.076,12.584
4624,178.664,182.68,12.584,13.092
4623,178.664,182.68,13.092,13.6
4622,178.664,182.68,13.6,14.108
4621,178.664,182.68,14.108,14.616
4620,178.664,182.68,14.616,15.124
4619,178.664,182.68,15.124,15.632
4618,178.664,182.68,15.632,16.14
4617,178.664,182.68,16.14,16.648
4616,178.664,182.68,16.648,17.156
4615,178.664,182.68,17.156,17.664
4614,178.664,182.68,17.664,18.172
4613,178.664,182.68,18.172,18.68
4612,178.664,182.68,18.68,19.188
4611,178.664,182.68,19.188,19.696
4610,178.664,182.68,19.696,20.204
4609,178.664,182.68,20.204,20.712
4608,178.664,182.68,20.712,21.22
4607,178.664,182.68,21.22,21.728
4606,178.664,182.68,21.728,22.236
4605,178.664,182.68,22.236,22.744
4604,178.664,182.68,22.744,23.252
4603,178.664,182.68,23.252,23.76
4602,178.664,182.68,23.76,24.268
4601,178.664,182.68,24.268,24.776
4748,182.68,186.695,0.392,0.9
4747,182.68,186.695,0.9,1.408
4746,182.68,186.695,1.408,1.916
4745,182.68,186.695,1.916,2.424
4744,182.68,186.695,2.424,2.932
4743,182.68,186.695,2.932,3.44
4742,182.68,186.695,3.44,3.948
4741,182.68,186.695,3.948,4.456
4740,182.68,186.695,4.456,4.964
4739,182.68,186.695,4.964,5.472
4738,182.68,186.695,5.472,5.98
4737,182.68,186.695,5.98,6.488
4736,182.68,186.695,6.488,6.996
4735,182.68,186.695,6.996,7.504
4734,182.68,186.695,7.504,8.012
4733,182.68,186.695,8.012,8.52
4732,182.68,186.695,8.52,9.028
4731,182.68,186.695,9.028,9.536
4730,182.68,186.695,9.536,10.044
4729,182.68,186.695,10.044,10.552
4728,182.68,186.695,10.552,11.06
4727,182.68,186.695,11.06,11.568
4726,182.68,186.695,11.568,12.076
4725,182.68,186.695,12.076,12.584
4724,182.68,186.695,12.584,13.092
4723,182.68,186.695,13.092,13.6
4722,182.68,186.695,13.6,14.108
4721,182.68,186.695,14.108,14.616
4720,182.68,186.695,14.616,15.124
4719,182.68,186.695,15.124,15.632
4718,182.68,186.695,15.632,16.14
4717,182.68,186.695,16.14,16.648
4716,182.68,186.695,16.648,17.156
4715,182.68,186.695,17.156,17.664
4714,182.68,186.695,17.664,18.172
4713,182.68,186.695,18.172,18.68
4712,182.68,186.695,18.68,19.188
4711,182.68,186.695,19.188,19.696
4710,182.68,186.695,19.696,20.204
4709,182.68,186.695,20.204,20.712
4708,182.68,186.695,20.712,21.22
4707,182.68,186.695,21.22,21.728
4706,182.68,186.695,21.728,22.236
4705,182.68,186.695,22.236,22.744
4704,182.68,186.695,22.744,23.252
4703,182.68,186.695,23.252,23.76
4702,182.68,186.695,23.76,24.268
4701,182.68,186.695,24.268,24.776
4848,186.695,190.711,0.392,0.9
4847,186.695,190.711,0.9,1.408
4846,186.695,190.711,1.408,1.916
4845,186.695,190.711,1.916,2.424
4844,186.695,190.711,2.424,2.932
4843,186.695,190.711,2.932,3.44
4842,186.695,190.711,3.44,3.948
4841,186.695,190.711,3.948,4.456
4840,186.695,190.711,4.456,4.964
4839,186.695,190.711,4.964,5.472
4838,186.695,190.711,5.472,5.98
4837,186.695,190.711,5.98,6.488
4836,186.695,190.711,6.488,6.996
4835,186.695,190.711,6.996,7.504
4834,186.695,190.711,7.504,8.012
4833,186.695,190.711,8.012,8.52
4832,186.695,190.711,8.52,9.028
4831,186.695,190.711,9.028,9.536
4830,186.695,190.711,9.536,10.044
4829,186.695,190.711,10.044,10.552
4828,186.695,190.711,10.552,11.06
4827,186.695,190.711,11.06,11.568
4826,186.695,190.711,11.568,12.076
4825,186.695,190.711,12.076,12.584
4824,186.695,190.711,12.584,13.092
4823,186.695,190.711,13.092,13.6
4822,186.695,190.711,13.6,14.108
4821,186.695,190.711,14.108,14.616
4820,186.695,190.711,14.616,15.124
4819,186.695,190.711,15.124,15.632
4818,186.695,190.711,15.632,16.14
4817,186.695,190.711,16.14,16.648
4816,186.695,190.711,16.648,17.156
4815,186.695,190.711,17.156,17.664
4814,186.695,190.711,17.664,18.172
4813,186.695,190.711,18.172,18.68
4812,186.695,190.711,18.68,19.188
4811,186.695,190.711,19.188,19.696
4810,186.695,190.711,19.696,20.204
4809,186.695,190.711,20.204,20.712
4808,186.695,190.711,20.712,21.22
4807,186.695,190.711,21.22,21.728
4806,186.695,190.711,21.728,22.236
4805,186.695,190.711,22.236,22.744
4804,186.695,190.711,22.744,23.252
4803,186.695,190.711,23.252,23.76
4802,186.695,190.711,23.76,24.268
4801,186.695,190.711,24.268,24.776
4948,190.711,194.727,0.392,0.9
4947,190.711,194.727,0.9,1.408
4946,190.711,194.727,1.408,1.916
4945,190.711,194.727,1.916,2.424
4944,190.711,194.727,2.424,2.932
4943,190.711,194.727,2.932,3.44
4942,190.711,194.727,3.44,3.948
4941,190.711,194.727,3.948,4.456
4940,190.711,194.727,4.456,4.964
4939,190.711,194.727,4.964,5.472
4938,190.711,194.727,5.472,5.98
4937,190.711,194.727,5.98,6.488
4936,190.711,194.727,6.488,6.996
4935,190.711,194.727,6.996,7.504
4934,190.711,194.727,7.504,8.012
4933,190.711,194.727,8.012,8.52
4932,190.711,194.727,8.52,9.028
4931,190.711,194.727,9.028,9.536
4930,190.711,194.727,9.536,10.044
4929,190.711,194.727,10.044,10.552
4928,190.711,194.727,10.552,11.06
4927,190.711,194.727,11.06,11.568
4926,190.711,194.727,11.568,12.076
4925,190.711,194.727,12.076,12.584
4924,190.711,194.727,12.584,13.092
4923,190.711,194.727,13.092,13.6
4922,190.711,194.727,13.6,14.108
4921,190.711,194.727,14.108,14.616
4920,190.711,194.727,14.616,15.124
4919,190.711,194.727,15.124,15.632
4918,190.711,194.727,15.632,16.14
4917,190.711,194.727,16.14,16.648
4916,190.711,194.727,16.648,17.156
4915,190.711,194.727,17.156,17.664
4914,190.711,194.727,17.664,18.172
4913,190.711,194.727,18.172,18.68
4912,190.711,194.727,18.68,19.188
4911,190.711,194.727,19.188,19.696
4910,190.711,194.727,19.696,20.204
4909,190.711,194.727,20.204,20.712
4908,190.711,194.727,20.712,21.22
4907,190.711,194.727,21.22,21.728
4906,190.711,194.727,21.728,22.236
4905,190.711,194.727,22.236,22.744
4904,190.711,194.727,22.744,23.252
4903,190.711,194.727,23.252,23.76
4902,190.711,194.727,23.76,24.268
4901,190.711,194.727,24.268,24.776
5048,194.727,198.742,0.392,0.9
5047,194.727,198.742,0.9,1.408
5046,194.727,198.742,1.408,1.916
5045,194.727,198.742,1.916,2.424
5044,194.727,198.742,2.424,2.932
5043,194.727,198.742,2.932,3.44
5042,194.727,198.742,3.44,3.948
5041,194.727,198.742,3.948,4.456
5040,194.727,198.742,4.456,4.964
5039,194.727,198.742,4.964,5.472
5038,194.727,198.742,5.472,5.98
5037,194.727,198.742,5.98,6.488
5036,194.727,198.742,6.488,6.996
5035,194.727,198.742,6.996,7.504
5034,194.727,198.742,7.504,8.012
5033,194.727,198.742,8.012,8.52
5032,194.727,198.742,8.52,9.028
5031,194.727,198.742,9.028,9.536
5030,194.727,198.742,9.536,10.044
5029,194.727,198.742,10.044,10.552
5028,194.727,198.742,10.552,11.06
5027,194.727,198.742,11.06,11.568
5026,194.727,198.742,11.568,12.076
5025,194.727,198.742,12.076,12.584
5024,194.727,198.742,12.584,13.092
5023,194.727,198.742,13.092,13.6
5022,194.727,198.742,13.6,14.108
5021,194.727,198.742,14.108,14.616
5020,194.727,198.742,14.616,15.124
5019,194.727,198.742,15.124,15.632
5018,194.727,198.742,15.632,16.14
5017,194.727,198.742,16.14,16.648
5016,194.727,198.742,16.648,17.156
5015,194.727,198.742,17.156,17.664
5014,194.727,198.742,17.664,18.172
5013,194.727,198.742,18.172,18.68
5012,194.727,198.742,18.68,19.188
5011,194.727,198.742,19.188,19.696
5010,194.727,198.742,19.696,20.204
5009,194.727,198.742,20.204,20.712
5008,194.727,198.742,20.712,21.22
5007,194.727,198.742,21.22,21.728
5006,194.727,198.742,21.728,22.236
5005,194.727,198.742,22.236,22.744
5004,194.727,198.742,22.744,23.252
5003,194.727,198.742,23.252,23.76
5002,194.727,198.742,23.76,24.268
5001,194.727,198.742,24.268,24.776
5148,198.742,202.758,0.392,0.9
5147,198.742,202.758,0.9,1.408
5146,198.742,202.758,1.408,1.916
5145,198.742,202.758,1.916,2.424
5144,198.742,202.758,2.424,2.932
5143,198.742,202.758,2.932,3.44
5142,198.742,202.758,3.44,3.948
5141,198.742,202.758,3.948,4.456
5140,198.742,202.758,4.456,4.964
5139,198.742,202.758,4.964,5.472
5138,198.742,202.758,5.472,5.98
5137,198.742,202.758,5.98,6.488
5136,198.742,202.758,6.488,6.996
5135,198.742,202.758,6.996,7.504
5134,198.742,202.758,7.504,8.012
5133,198.742,202.758,8.012,8.52
5132,198.742,202.758,8.52,9.028
5131,198.742,202.758,9.028,9.536
5130,198.742,202.758,9.536,10.044
5129,198.742,202.758,10.044,10.552
5128,198.742,202.758,10.552,11.06
5127,198.742,202.758,11.06,11.568
5126,198.742,202.758,11.568,12.076
5125,198.742,202.758,12.076,12.584
5124,198.742,202.758,12.584,13.092
5123,198.742,202.758,13.092,13.6
5122,198.742,202.758,13.6,14.108
5121,198.742,202.758,14.108,14.616
5120,198.742,202.758,14.616,15.124
5119,198.742,202.758,15.124,15.632
5118,198.742,202.758,15.632,16.14
5117,198.742,202.758,16.14,16.648
5116,198.742,202.758,16.648,17.156
5115,198.742,202.758,17.156,17.664
5114,198.742,202.758,17.664,18.172
5113,198.742,202.758,18.172,18.68
5112,198.742,202.758,18.68,19.188
5111,198.742,202.758,19.188,19.696
5110,198.742,202.758,19.696,20.204
5109,198.742,202.758,20.204,20.712
5108,198.742,202.758,20.712,21.22
5107,198.742,202.758,21.22,21.728
5106,198.742,202.758,21.728,22.236
5105,198.742,202.758,22.236,22.744
5104,198.742,202.758,22.744,23.252
5103,198.742,202.758,23.252,23.76
5102,198.742,202.758,23.76,24.268
5101,198.742,202.758,24.268,24.776
5248,202.758,206.773,0.392,0.9
5247,202.758,206.773,0.9,1.408
5246,202.758,206.773,1.408,1.916
5245,202.758,206.773,1.916,2.424
5244,202.758,206.773,2.424,2.932
5243,202.758,206.773,2.932,3.44
5242,202.758,206.773,3.44,3.948
5241,202.758,206.773,3.948,4.456
5240,202.758,206.773,4.456,4.964
5239,202.758,206.773,4.964,5.472
5238,202.758,206.773,5.472,5.98
5237,202.758,206.773,5.98,6.488
5236,202.758,206.773,6.488,6.996
5235,202.758,206.773,6.996,7.504
5234,202.758,206.773,7.504,8.012
5233,202.758,206.773,8.012,8.52
5232,202.758,206.773,8.52,9.028
5231,202.758,206.773,9.028,9.536
5230,202.758,206.773,9.536,10.044
5229,202.758,206.773,10.044,10.552
5228,202.758,206.773,10.552,11.06
5227,202.758,206.773,11.06,11.568
5226,202.758,206.773,11.568,12.076
5225,202.758,206.773,12.076,12.584
5224,202.758,206.773,12.584,13.092
5223,202.758,206.773,13.092,13.6
5222,202.758,206.773,13.6,14.108
5221,202.758,206.773,14.108,14.616
5220,202.758,206.773,14.616,15.124
5219,202.758,206.773,15.124,15.632
5218,202.758,206.773,15.632,16.14
5217,202.758,206.773,16.14,16.648
5216,202.758,206.773,16.648,17.156
5215,202.758,206.773,17.156,17.664
5214,202.758,206.773,17.664,18.172
5213,202.758,206.773,18.172,18.68
5212,202.758,206.773,18.68,19.188
5211,202.758,206.773,19.188,19.696
5210,202.758,206.773,19.696,20.204
5209,202.758,206.773,20.204,20.712
5208,202.758,206.773,20.712,21.22
5207,202.758,206.773,21.22,21.728
5206,202.758,206.773,21.728,22.236
5205,202.758,206.773,22.236,22.744
5204,202.758,206.773,22.744,23.252
5203,202.758,206.773,23.252,23.76
5202,202.758,206.773,23.76,24.268
5201,202.758,206.773,24.268,24.776
5348,206.773,210.789,0.392,0.9
5347,206.773,210.789,0.9,1.408
5346,206.773,210.789,1.408,1.916
5345,206.773,210.789,1.916,2.424
5344,206.773,210.789,2.424,2.932
5343,206.773,210.789,2.932,3.44
5342,206.773,210.789,3.44,3.948
5341,206.773,210.789,3.948,4.456
5340,206.773,210.789,4.456,4.964
5339,206.773,210.789,4.964,5.472
5338,206.773,210.789,5.472,5.98
5337,206.773,210.789,5.98,6.488
5336,206.773,210.789,6.488,6.996
5335,206.773,210.789,6.996,7.504
5334,206.773,210.789,7.504,8.012
5333,206.773,210.789,8.012,8.52
5332,206.773,210.789,8.52,9.028
5331,206.773,210.789,9.028,9.536
5330,206.773,210.789,9.536,10.044
5329,206.773,210.789,10.044,10.552
5328,206.773,210.789,10.552,11.06
5327,206.773,210.789,11.06,11.568
5326,206.773,210.789,11.568,12.076
5325,206.773,210.789,12.076,12.584
5324,206.773,210.789,12.584,13.092
5323,206.773,210.789,13.092,13.6
5322,206.773,210.789,13.6,14.108
5321,206.773,210.789,14.108,14.616
5320,206.773,210.789,14.616,15.124
5319,206.773,210.789,15.124,15.632
5318,206.773,210.789,15.632,16.14
5317,206.773,210.789,16.14,16.648
5316,206.773,210.789,16.648,17.156
5315,206.773,210.789,17.156,17.664
5314,206.773,210.789,17.664,18.172
5313,206.773,210.789,18.172,18.68
5312,206.773,210.789,18.68,19.188
5311,206.773,210.789,19.188,19.696
5310,206.773,210.789,19.696,20.204
5309,206.773,210.789,20.204,20.712
5308,206.773,210.789,20.712,21.22
5307,206.773,210.789,21.22,21.728
5306,206.773,210.789,21.728,22.236
5305,206.773,210.789,22.236,22.744
5304,206.773,210.789,22.744,23.252
5303,206.773,210.789,23.252,23.76
5302,206.773,210.789,23.76,24.268
5301,206.773,210.789,24.268,24.776
5448,210.789,214.805,0.392,0.9
5447,210.789,214.805,0.9,1.408
5446,210.789,214.805,1.408,1.916
5445,210.789,214.805,1.916,2.424
5444,210.789,214.805,2.424,2.932
5443,210.789,214.805,2.932,3.44
5442,210.789,214.805,3.44,3.948
5441,210.789,214.805,3.948,4.456
5440,210.789,214.805,4.456,4.964
5439,210.789,214.805,4.964,5.472
5438,210.789,214.805,5.472,5.98
5437,210.789,214.805,5.98,6.488
5436,210.789,214.805,6.488,6.996
5435,210.789,214.805,6.996,7.504
5434,210.789,214.805,7.504,8.012
5433,210.789,214.805,8.012,8.52
5432,210.789,214.805,8.52,9.028
5431,210.789,214.805,9.028,9.536
5430,210.789,214.805,9.536,10.044
5429,210.789,214.805,10.044,10.552
5428,210.789,214.805,10.552,11.06
5427,210.789,214.805,11.06,11.568
5426,210.789,214.805,11.568,12.076
5425,210.789,214.805,12.076,12.584
5424,210.789,214.805,12.584,13.092
5423,210.789,214.805,13.092,13.6
5422,210.789,214.805,13.6,14.108
5421,210.789,214.805,14.108,14.616
5420,210.789,214.805,14.616,15.124
5419,210.789,214.805,15.124,15.632
5418,210.789,214.805,15.632,16.14
5417,210.789,214.805,16.14,16.648
5416,210.789,214.805,16.648,17.156
5415,210.789,214.805,17.156,17.664
5414,210.789,214.805,17.664,18.172
5413,210.789,214.805,18.172,18.68
5412,210.789,214.805,18.68,19.188
5411,210.789,214.805,19.188,19.696
5410,210.789,214.805,19.696,20.204
5409,210.789,214.805,20.204,20.712
5408,210.789,214.805,20.712,21.22
5407,210.789,214.805,21.22,21.728
5406,210.789,214.805,21.728,22.236
5405,210.789,214.805,22.236,22.744
5404,210.789,214.805,22.744,23.252
5403,210.789,214.805,23.252,23.76
5402,210.789,214.805,23.76,24.268
5401,210.789,214.805,24.268,24.776
